"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","aggregation","artifacts","backbone","batch_size","concat_output","data_split","dataset","detector_width","emb_dim","emb_hidden","emb_knn","factor","gpus","grav_weight","hard_cuts/pt","hparams/activation","hparams/artifacts","hparams/backbone","hparams/batch_size","hparams/data_split","hparams/dataset","hparams/detector_width","hparams/emb_dim","hparams/emb_hidden","hparams/factor","hparams/gpus","hparams/hard_cuts/pt","hparams/influencer_influencer_weight","hparams/influencer_margin","hparams/input_dir","hparams/knn","hparams/lr","hparams/margin","hparams/max_epochs","hparams/max_r","hparams/min_r","hparams/model","hparams/nb_layer","hparams/nb_transformer_layers","hparams/nhits","hparams/nodes","hparams/num_heads","hparams/num_layer","hparams/num_tracks","hparams/patience","hparams/points_per_batch","hparams/project","hparams/ptcut","hparams/radius","hparams/randomisation","hparams/regime","hparams/spatial_channels","hparams/track_dis_width","hparams/user_influencer_neg_ratio","hparams/user_influencer_weight","hparams/user_user_pos_ratio","hparams/user_user_weight","hparams/warmup","influencer_influencer_weight","influencer_margin","input_dir","knn","lr","margin","max_epochs","max_knn","max_r","min_r","model","nb_layer","nb_transformer_layers","nhits","nodes","norm_embedding","norm_hidden","num_heads","num_layer","num_tracks","patience","points_per_batch","project","ptcut","r_train","radius","randomisation","regime","self_loop","spatial_channels","steps","track_dis_width","user_influencer_neg_ratio","user_influencer_weight","user_user_pos_ratio","user_user_weight","warmup","cluster_eff","cluster_pur","epoch","grav_facts/fact_0","grav_facts/fact_1","grav_facts/fact_2","grav_facts/fact_3","grav_facts/fact_4","influencer_influencer_loss","nbhood_sizes/nb_size_0","nbhood_sizes/nb_size_1","nbhood_sizes/nb_size_2","nbhood_sizes/nb_size_3","nbhood_sizes/nb_size_4","represent_dup","represent_eff","represent_pur","stats/training_max_memory","stats/training_time","stats/validation_max_memory","stats/validation_time","tracking_dup","tracking_eff","tracking_fake_rate","train_influencer_influencer_loss","train_loss","train_loss_epoch","train_loss_step","train_user_influencer_loss","train_user_user_loss","trainer/global_step","user_influencer_loss","user_user_loss","val_loss.min"
"trim-dust-371","crashed","-","murnanedaniel","","2023-05-07T13:09:58.000Z","3542","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.25","1","0","10","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.25","1","0","10","","","172","","","","","","","","","","","","","","","0.6030335426330566","0.1931016445159912","","","","","","0.20925624668598175","0.6347255706787109","","","0.4254693388938904","","13799","","",""
"fragrant-puddle-364","crashed","-","murnanedaniel","","2023-05-07T13:09:57.000Z","3539","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.25","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.25","1","0","10","","","","","","","","","","","","","","","","","","0.6367521286010742","0.1959354877471924","","","","","","0.6557902693748474","1.3789429664611816","","","0.7231526970863342","","13899","","",""
"whole-disco-361","crashed","-","murnanedaniel","","2023-05-07T13:09:57.000Z","3542","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.5","1","0","10","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.5","1","0","10","","","172","","","","","","","","","","","","","","","0.6101617813110352","0.19430947303771973","","","","","","0.31963464617729187","0.6591142416000366","","","0.33947962522506714","","13799","","",""
"easy-sound-362","crashed","-","murnanedaniel","","2023-05-07T13:09:57.000Z","3542","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.25","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.25","1","0","10","","","173","","","","","","","","","","","","","","","0.6077537536621094","0.19906115531921387","","","","","","0.7018763422966003","1.3643629550933838","","","0.6624865531921387","","13849","","",""
"charmed-universe-363","crashed","-","murnanedaniel","","2023-05-07T13:09:57.000Z","3539","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","[1,2,2]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.5","1","0","10","[1,2,2]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.5","1","0","10","","","","","","","","","","","","","","","","","","0.655095100402832","0.19228005409240723","","","","","","0.367352694272995","0.6387887597084045","","","0.27143606543540955","","13499","","",""
"firm-snowflake-366","crashed","-","murnanedaniel","","2023-05-07T13:09:57.000Z","3525","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.1","1","0","10","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.1","1","0","10","0.6226227283477783","0.9380815029144288","","","","","","","0.3084166944026947","","","","","","","","","","","0.07692564278841019","0.008313142694532871","","","","","","","","","","13839","0.2644082307815552","",""
"leafy-glade-365","crashed","-","murnanedaniel","","2023-05-07T13:09:57.000Z","3542","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.1","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.1","1","0","10","","","174","","","","","","","","","","","","","","","0.5813431739807129","0.1936783790588379","","","","","","0.916869580745697","1.230554699897766","","","0.3136850893497467","","13949","","",""
"young-shape-359","crashed","-","murnanedaniel","","2023-05-07T13:09:56.000Z","3539","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.5","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.5","1","0","10","","","168","","","","","","","","","","","","","","","0.7114109992980957","0.1962299346923828","","","","","","0.6637089252471924","1.526271104812622","","","0.8625622391700745","","13449","","",""
"sleek-sun-356","crashed","-","murnanedaniel","","2023-05-07T13:09:56.000Z","3544","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.25","1","0","10","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.25","1","0","10","0.8027877807617188","0.8864200115203857","171","","","","","","0.21617938578128815","","","","","","3.2420053482055664","0.8528954386711121","0.9204919338226318","0.6623678207397461","0.20470547676086423","0.07721118628978729","0.008514279499650002","0.7583286454380377","0.9378603100776672","0.08329248428344727","0.21474267542362213","0.6048132181167603","","","0.3900705575942993","0","13699","0.387359619140625","0","0.5336288213729858"
"firm-monkey-355","crashed","-","murnanedaniel","","2023-05-07T13:09:56.000Z","3519","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.1","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.1","1","0","10","0.5628105401992798","0.9347969889640808","","","","","","","1.0491251945495603","","","","","","","","","","","0.07701367884874344","0.008442746475338936","","","","","","","","","","13359","0.29895129799842834","",""
"visionary-monkey-357","crashed","-","murnanedaniel","","2023-05-07T13:09:56.000Z","3539","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,2,2]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.5","1","0","10","[1,2,2]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.5","1","0","10","","","","","","","","","","","","","","","","","","0.5760579109191895","0.18865489959716797","","","","","","0.2680378258228302","0.6004115343093872","","","0.3323737382888794","","13499","","",""
"clean-butterfly-360","crashed","-","murnanedaniel","","2023-05-07T13:09:56.000Z","3539","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.1","1","0","10","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.1","1","0","10","0.621369481086731","0.9331315755844116","","","","","","","0.3300119936466217","","","","","","","","","","","0.07709947973489761","0.00835419911891222","","","","","","","","","","13759","0.264847993850708","",""
"clear-capybara-358","crashed","-","murnanedaniel","","2023-05-07T13:09:56.000Z","3543","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.25","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.25","1","0","10","","","170","","","","","","","","","","","","","","","0.6389098167419434","0.190443754196167","","","","","","0.7409287095069885","1.400895595550537","","","0.6599668860435486","","13649","","",""
"unique-frog-354","crashed","-","murnanedaniel","","2023-05-07T13:09:55.000Z","3543","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.5","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.5","1","0","10","","","171","","","","","","","","","","","","","","","0.6175765991210938","0.19475531578063965","","","","","","0.5328105092048645","1.469012975692749","","","0.9362025260925292","","13699","","",""
"rosy-durian-352","crashed","-","murnanedaniel","","2023-05-07T13:09:55.000Z","3542","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.5","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.5","1","0","10","","","169","","","","","","","","","","","","","","","0.662147045135498","0.20933246612548828","","","","","","0.5404971837997437","1.4390883445739746","","","0.8985912203788757","","13549","","",""
"stoic-capybara-353","crashed","-","murnanedaniel","","2023-05-07T13:09:55.000Z","3539","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.25","1","0","10","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.25","1","0","10","0.7239397764205933","0.8540511131286621","","","","","","","0.1975175440311432","","","","","","3.308622121810913","0.8113396167755127","0.8977189660072327","","","0.04603216424584389","0.008390548638999462","0.7639030682533574","0.8779414296150208","0.1367712765932083","","","","","","","13919","0.4130046367645264","",""
