"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","aggregation","artifacts","backbone","batch_size","concat_output","data_split","dataset","detector_width","emb_dim","emb_hidden","emb_knn","factor","gpus","grav_weight","hard_cuts/pt","hparams/activation","hparams/artifacts","hparams/backbone","hparams/batch_size","hparams/data_split","hparams/dataset","hparams/detector_width","hparams/emb_dim","hparams/emb_hidden","hparams/factor","hparams/gpus","hparams/hard_cuts/pt","hparams/influencer_influencer_weight","hparams/influencer_margin","hparams/input_dir","hparams/knn","hparams/lr","hparams/margin","hparams/max_epochs","hparams/max_r","hparams/min_r","hparams/model","hparams/nb_layer","hparams/nhits","hparams/nodes","hparams/num_heads","hparams/num_layer","hparams/num_tracks","hparams/patience","hparams/points_per_batch","hparams/project","hparams/ptcut","hparams/radius","hparams/randomisation","hparams/regime","hparams/spatial_channels","hparams/track_dis_width","hparams/user_influencer_neg_ratio","hparams/user_influencer_weight","hparams/user_user_pos_ratio","hparams/user_user_weight","hparams/warmup","influencer_influencer_weight","influencer_margin","input_dir","knn","lr","margin","max_epochs","max_knn","max_r","min_r","model","nb_layer","nhits","nodes","norm_embedding","norm_hidden","num_heads","num_layer","num_tracks","patience","points_per_batch","project","ptcut","r_train","radius","randomisation","regime","self_loop","spatial_channels","steps","track_dis_width","user_influencer_neg_ratio","user_influencer_weight","user_user_pos_ratio","user_user_weight","warmup","cluster_eff","cluster_pur","epoch","grav_facts/fact_0","grav_facts/fact_1","grav_facts/fact_2","grav_facts/fact_3","grav_facts/fact_4","influencer_influencer_loss","nbhood_sizes/nb_size_0","nbhood_sizes/nb_size_1","nbhood_sizes/nb_size_2","nbhood_sizes/nb_size_3","nbhood_sizes/nb_size_4","represent_dup","represent_eff","represent_pur","stats/training_max_memory","stats/training_time","stats/validation_max_memory","stats/validation_time","tracking_dup","tracking_eff","tracking_fake_rate","train_influencer_influencer_loss","train_loss","train_loss_epoch","train_loss_step","train_user_influencer_loss","train_user_user_loss","trainer/global_step","user_influencer_loss","user_user_loss","val_loss.min"
"rich-valley-285","finished","-","murnanedaniel","","2023-05-07T12:28:18.000Z","1600","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","1","4","30","50","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","1","","","4","30","50","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.7693588137626648","0.9604412913322448","299","","","","","","0.704929530620575","","","","","","0.26760563254356384","0.4217938184738159","0.9716535210609436","0.49010515213012695","0.35424089431762695","0.07371997833251953","0.006560087203979492","0.497907949790795","0.24793387949466705","0.09469696879386902","0.6565686464309692","1.3890460729599","","","0.7324774265289307","0","2399","0.744195282459259","0","0.3049555718898773"
"trim-durian-229","finished","-","murnanedaniel","","2023-05-07T12:27:20.000Z","882","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.5","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","1","4","30","10","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,5,5]","0.5","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","1","","","4","30","10","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.8392288088798523","0.9956772327423096","299","","","","","","1.3968281745910645","","","","","","1.0499999523162842","0.6913684010505676","0.9885610342025756","0.08046483993530273","0.11114811897277832","0.036772727966308594","0.005418539047241211","0.5037037037037037","0.6767676472663879","0.12337662279605864","1.3488351106643677","2.3843066692352295","","","1.0354715585708618","0","2399","1.0593252182006836","0","0.508969783782959"
"golden-rain-191","finished","-","murnanedaniel","","2023-05-07T12:27:05.000Z","902","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","1","4","30","10","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","1","","","4","30","10","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.9501444697380066","0.9457709789276124","299","","","","","","0.5877491235733032","","","","","","1.0299999713897705","0.949266254901886","0.9508610367774964","0.07594442367553711","0.10520577430725098","0.03681802749633789","0.005558490753173828","0.5105263157894737","0.948979675769806","0.04522613063454628","0.5165775418281555","0.945446252822876","","","0.42886871099472046","0","2399","0.4512023329734802","0","0.236856609582901"
"smart-eon-190","finished","-","murnanedaniel","","2023-05-07T12:27:03.000Z","854","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","1","4","30","10","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","1","","","4","30","10","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.9651231169700624","0.9678524136543274","299","","","","","","0.8776903748512268","","","","","","1.059999942779541","0.9530059695243835","0.9677558541297911","0.07893610000610352","0.10762667655944824","0.03680562973022461","0.005443572998046875","0.5125628140703518","0.9699999690055848","0.01485148537904024","0.8117704391479492","1.3675371408462524","","","0.5557667016983032","0","2399","0.5840911269187927","0","0.31515347957611084"
"logical-deluge-290","finished","-","murnanedaniel","","2023-05-07T12:28:28.000Z","1586","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.5","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","Influencer","4","","1","4","30","50","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","[1,5,5]","0.5","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","","Influencer","4","","1","","","4","30","50","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.5845806002616882","0.9488529562950134","299","","","","","","1.3754496574401855","","","","","","0.03807615116238594","0.05609548091888428","1","0.4911608695983886","0.35665297508239746","0.07419538497924805","0.007413387298583984","0.5217391304347826","0.02231237292289734","0.3947368562221527","1.2948620319366455","2.253359079360962","","","0.9584969878196716","0","2399","0.944126307964325","0","0.49673062562942505"
"polar-lake-234","finished","-","murnanedaniel","","2023-05-07T12:27:23.000Z","1537","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","Influencer","4","","1","4","30","50","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","","Influencer","4","","1","","","4","30","50","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.7090343832969666","0.9096662998199464","299","","","","","","0.8322684168815613","","","","","","0.10303030163049698","0.13749806582927704","0.9888517260551452","0.5082836151123047","0.3481888771057129","0.07417631149291992","0.007230282295495272","0.5230769230769231","0.06339468061923981","0.3085106313228607","0.781194806098938","1.3506102561950684","","","0.5694155097007751","0","2399","0.57916659116745","0","0.3312736749649048"
"cerulean-wave-240","finished","-","murnanedaniel","","2023-05-07T12:27:24.000Z","1607","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","1","4","30","50","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","1","","","4","30","50","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.8682547211647034","0.9160315990447998","299","","","","","","0.4943300783634186","","","","","","0.16363635659217834","0.27441930770874023","1","0.5251498222351074","0.362178087234497","0.0718698501586914","0.007383108139038086","0.5241379310344828","0.14315353333950043","0.07051282376050949","0.4739767014980316","0.9728829860687256","","","0.498906284570694","0","2399","0.486246645450592","0","0.21232542395591736"
"swift-planet-271","finished","-","murnanedaniel","","2023-05-07T12:27:52.000Z","1596","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.5","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","1","4","30","50","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,5,5]","0.5","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","1","","","4","30","50","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.5873796343803406","0.9696740508079528","299","","","","","","1.3110953569412231","","","","","","0.3066132366657257","0.3840135633945465","0.9771068692207336","0.5071635246276855","0.371248722076416","0.07511520385742188","0.007445573806762695","0.5252100840336135","0.23014256358146667","0.1904762089252472","1.208998680114746","2.4367990493774414","","","1.227800369262695","0","2399","1.2357876300811768","0","0.4749166667461395"
"splendid-glitter-188","finished","-","murnanedaniel","","2023-05-07T12:27:01.000Z","903","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","1","4","30","10","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","1","","","4","30","10","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.956632912158966","0.9869503974914552","299","","","","","","0.538884162902832","","","","","","0.6800000071525574","0.6916367411613464","1","0.0798482894897461","0.1188819408416748","0.03676939010620117","0.005349636077880859","0.5283018867924528","0.5102040767669678","0.08620689809322357","0.5109207630157471","0.9451935291290284","","","0.43427273631095886","0","2399","0.4430258572101593","0","0.24280501902103424"
"prime-leaf-82","finished","-","murnanedaniel","","2023-05-06T13:01:17.000Z","722","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","200","","","Influencer","4","","1","2","30","20","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.3,0.1,0.1]","1","0","10","1","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","200","","","","Influencer","4","","1","","","2","30","20","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.3,0.1,0.1]","1","0","10","0.9136499166488647","0.15862509608268738","199","","","","","","0.8871411681175232","","","","","","2.0656566619873047","0.09379727393388748","0.2889830470085144","0.1593475341796875","0.17663908004760742","0.045256614685058594","0.006058931350708008","0.5333333333333333","0.0357142873108387","0.9557521939277648","0.481688916683197","0.6537958979606628","","","0.17210696637630463","0","1599","0.16863782703876495","0","1.0507242679595947"
"classic-resonance-165","finished","-","murnanedaniel","","2023-05-07T12:16:33.000Z","1566","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","1","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0002","0.1","300","","","Influencer","4","","1","2","30","10","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,5,5]","1","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0002","0.1","300","","","","Influencer","4","","1","","","2","30","10","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.6134214997291565","1","267","","","","","","2.386869430541992","","","","","","1.2300000190734863","0.47853919863700867","0.9984289407730104","0.07599353790283203","0.20727181434631348","0.0362401008605957","0.005317211151123047","0.5368421052631579","0.444444477558136","0.25196850299835205","2.457843542098999","4.46314811706543","","","2.0053048133850098","0","2143","2.0405802726745605","0","0.9575238823890686"
"sleek-pond-181","finished","-","murnanedaniel","","2023-05-07T12:26:52.000Z","897","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.5","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","1","4","30","10","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","[1,5,5]","0.5","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","1","","","4","30","10","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.7892419099807739","1","299","","","","","","1.644310712814331","","","","","","0.36000001430511475","0.49111679196357727","1","0.0794210433959961","0.10419487953186037","0.036778926849365234","0.005368709564208984","0.5396825396825397","0.29591837525367737","0.03076923079788685","1.4843212366104126","2.2429299354553223","","","0.7586086988449097","0","2399","0.7370322346687317","0","0.4894747138023377"
"ancient-rain-204","finished","-","murnanedaniel","","2023-05-07T12:27:15.000Z","1612","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","1","4","30","50","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","1","","","4","30","50","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.824500560760498","0.8469170928001404","299","","","","","","0.4776158630847931","","","","","","0.37826961278915405","0.43052759766578674","0.9629109501838684","0.5383682250976562","0.3546102046966553","0.07346773147583008","0.006770372856408358","0.5402298850574713","0.24439918994903564","0.18437500298023224","0.4594251811504364","0.955828845500946","","","0.4964036643505096","0","2399","0.5015769600868225","0","0.2301288545131683"
"floral-dew-252","finished","-","murnanedaniel","","2023-05-07T12:27:26.000Z","1582","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","1","4","30","50","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","1","","","4","30","50","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.7183247208595276","0.907668948173523","299","","","","","","0.8937938213348389","","","","","","0.10505050420761108","0.14489348232746124","0.9555784463882446","0.4916229248046875","0.35177159309387207","0.07408332824707031","0.007268667221069336","0.5492957746478874","0.06530611962080002","0.24468085169792175","0.8460525274276733","1.367992639541626","","","0.5219401717185974","0","2399","0.5278036594390869","0","0.2986702024936676"
"deft-smoke-270","finished","-","murnanedaniel","","2023-05-07T12:27:50.000Z","866","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","1","4","30","10","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","1","","","4","30","10","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.9430532455444336","0.977520763874054","299","","","","","","0.621189296245575","","","","","","0.28999999165534973","0.38243627548217773","1","0.08111095428466797","0.10674214363098145","0.03566312789916992","0.005414724349975586","0.5510204081632653","0.2199999988079071","0.07547169923782349","0.5732067823410034","0.8731459379196167","","","0.2999391257762909","0","2399","0.29448387026786804","0","0.21723712980747223"
"lyric-blaze-256","finished","-","murnanedaniel","","2023-05-07T12:27:27.000Z","912","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","1","4","30","10","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","1","","","4","30","10","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.9440548419952391","0.9520949125289916","299","","","","","","0.9933181405067444","","","","","","1.4299999475479126","0.8756776452064514","0.9347993731498718","0.08178234100341797","0.12011194229125977","0.03680276870727539","0.005530595779418945","0.5643564356435643","0.907216489315033","0.10222221910953522","0.837569534778595","1.43067467212677","","","0.593105137348175","0","2399","0.5780801177024841","0","0.33661115169525146"
"treasured-microwave-313","running","-","murnanedaniel","","2023-05-07T12:52:41.000Z","3365","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","64","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","64","0.8","1","[1,null]","[1,2,2]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.1","1","0","10","[1,2,2]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.1","1","0","10","0.6095530986785889","0.8367176651954651","","","","","","","0.29864227771759033","","","","","","0.10508795827627182","0.16099639236927032","0.9914913773536682","","","0.03782803192734718","0.008645135909318924","0.5729594078609227","0.07106660306453705","0.07025984674692154","","","","","","","12959","0.267746239900589","",""
"trim-shape-287","finished","-","murnanedaniel","","2023-05-07T12:28:27.000Z","1615","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","1","4","30","50","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,5,5]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","1","","","4","30","50","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.718295693397522","0.9159068465232848","299","","","","","","0.7204487323760986","","","","","","0.34343433380126953","0.41858699917793274","0.9508196115493774","0.49614620208740234","0.34082460403442383","0.07416105270385742","0.00758671760559082","0.573076923076923","0.22745901346206665","0.0972222238779068","0.6889545321464539","1.4314141273498535","","","0.7424595952033997","0","2399","0.7439247369766235","0","0.3205811679363251"
